gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
mens,2018-03-12,0,1.0,0.932632274959,0.7751653685009999,0.525236709918,0.252412570832,0.145426932927,0.066705425221,1,2132,Cincinnati,91.06,South,2,97.1%,81.0%,41.0%,16.9%,9.1%,5.3%
mens,2018-03-12,0,1.0,0.977510528408,0.7326507230249999,0.5005127969150001,0.201761026118,0.10121874418099999,0.054928062709,1,2509,Purdue,91.08,East,2,97.4%,82.5%,48.6%,20.7%,5.7%,2.0%
mens,2018-03-12,0,1.0,0.964770082784,0.7881456969380001,0.458877627382,0.251528088022,0.12028579434699999,0.053120826876,1,153,North Carolina,90.62,West,2,96.5%,71.7%,35.1%,9.6%,2.6%,1.2%
mens,2018-03-12,0,1.0,0.9170089991,0.697667104571,0.430707399494,0.239689513272,0.10136600233,0.039764084159,1,2250,Gonzaga,89.54,West,4,96.5%,87.8%,57.8%,38.5%,22.3%,9.4%
mens,2018-03-12,0,1.0,0.977819509761,0.703367987838,0.343050095492,0.171106141924,0.074667620206,0.030185548201,1,2752,Xavier,88.88,West,1,98.0%,89.1%,33.5%,22.0%,6.9%,3.8%
mens,2018-03-12,0,1.0,0.893139074058,0.549710436169,0.271200969845,0.136965937387,0.059142441906,0.023668381269,1,130,Michigan,88.54,West,3,94.9%,63.4%,41.0%,11.6%,3.3%,1.5%
mens,2018-03-12,0,1.0,0.757058643213,0.401467186527,0.155804192597,0.08392164942500001,0.044147335974,0.018290801229000002,1,96,Kentucky,88.17,South,5,77.2%,29.3%,3.7%,1.2%,0.4%,0.2%
mens,2018-03-12,0,1.0,0.9070448725799999,0.594002815685,0.268427870601,0.104963186908,0.048858173006,0.017737865509,1,2633,Tennessee,87.17,South,3,94.1%,68.9%,33.9%,12.4%,6.6%,3.6%
mens,2018-03-12,0,1.0,0.835948340094,0.44467735846699996,0.144634625129,0.082141161553,0.036050877494,0.017491552993999997,1,277,West Virginia,88.58,East,5,76.4%,25.4%,8.7%,2.2%,0.4%,0.2%
mens,2018-03-12,0,1.0,0.9090794121629999,0.500517258443,0.129471484878,0.063224158427,0.028887527119,0.014496691489,1,2724,Wichita State,87.97,East,4,88.9%,57.3%,15.7%,5.5%,0.9%,0.3%
mens,2018-03-12,0,1.0,0.848210938042,0.482545884858,0.145428515956,0.064936308811,0.034508034936,0.014457698613,1,12,Arizona,87.86,South,4,89.1%,57.1%,7.4%,3.0%,1.3%,0.6%
mens,2018-03-12,0,1.0,0.7178119501019999,0.33996097593400004,0.152265102819,0.070551371254,0.031714987873,0.013192712337,1,248,Houston,86.21,West,6,80.4%,31.3%,10.5%,4.1%,2.1%,1.1%
mens,2018-03-12,0,1.0,0.893567433562,0.534711546579,0.202128494128,0.055695308622000006,0.025252225591000002,0.012590842069999999,1,2641,Texas Tech,87.27,East,3,94.4%,64.9%,32.0%,11.8%,3.2%,1.2%
mens,2018-03-12,0,1.0,0.658774432527,0.31775193054699996,0.128573774084,0.038000657137,0.015378837357999999,0.0069699987910000006,1,57,Florida,86.43,East,6,74.9%,26.0%,4.8%,1.6%,0.6%,0.3%
mens,2018-03-12,0,1.0,0.765700866938,0.239790798822,0.11231393659700001,0.047164414993,0.017288932263,0.005918069136,1,194,Ohio State,85.59,West,5,71.1%,11.2%,4.6%,1.4%,0.4%,0.2%
mens,2018-03-12,0,1.0,0.573537802921,0.136076864999,0.047718593202,0.020620745656,0.008259008294,0.003871233149,1,2628,Texas Christian,84.84,Midwest,6,43.3%,5.9%,1.3%,0.4%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.631560663564,0.157958104135,0.095318635703,0.028435042511,0.008908859276,0.003416847962,1,2550,Seton Hall,85.05,Midwest,8,80.3%,33.9%,9.5%,3.3%,1.2%,0.4%
mens,2018-03-12,0,1.0,0.798161036176,0.416372948119,0.11299325753900001,0.030250307184,0.009110464269,0.0033816627519999997,1,2,Auburn,84.04,Midwest,4,97.1%,87.9%,58.9%,47.1%,28.0%,14.6%
mens,2018-03-12,0,1.0,0.603822408718,0.174723545154,0.08748732498,0.0227878457,0.00797105547,0.0031932668100000004,1,2086,Butler,84.65,East,10,19.7%,3.4%,0.7%,0.2%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.619810057438,0.35069954816200005,0.098184467609,0.027086950345,0.008189982555,0.003049957756,1,228,Clemson,84.15,Midwest,5,59.8%,7.2%,1.7%,0.6%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.582693087623,0.128960538475,0.053100733048,0.021077749678000003,0.008290857220000001,0.0030348453120000005,1,245,Texas A&M,83.55,West,7,71.2%,20.6%,5.9%,1.6%,0.4%,0.2%
mens,2018-03-12,0,1.0,0.598094157179,0.24743137279599997,0.082448652934,0.023731459869,0.009398693836,0.002882810072,1,2390,Miami (FL),83.94,South,6,79.1%,33.7%,7.8%,2.7%,1.0%,0.6%
mens,2018-03-12,0,1.0,0.706088012122,0.214943765871,0.072588948258,0.025928114312,0.008486508327999999,0.002609259129,1,52,Florida State,83.61,West,9,31.4%,3.9%,0.9%,0.3%,0.1%,0.1%
mens,2018-03-12,0,1.0,0.5960125734189999,0.131015870725,0.052773880599,0.013358266940999999,0.006217719708999999,0.0022572252489999997,1,251,Texas,82.9,South,10,22.8%,4.1%,1.1%,0.4%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.582607253877,0.097679993768,0.037711866918,0.013371518766,0.005398533932,0.001688981017,1,156,Creighton,83.4,South,8,2.0%,0.8%,0.8%,0.3%,0.1%,0.1%
mens,2018-03-12,0,1.0,0.5931697775670001,0.087631530727,0.034904842642,0.013874853547,0.004259454519,0.001526095999,1,259,Virginia Tech,83.43,East,8,35.3%,7.1%,2.5%,0.7%,0.3%,0.2%
mens,2018-03-12,0,1.0,0.39617759128200003,0.090506310748,0.04015812046,0.009019378694,0.003227620707,0.00131829324,1,8,Arkansas,83.29,East,7,69.9%,14.5%,5.2%,1.4%,0.4%,0.2%
mens,2018-03-12,0,1.0,0.282188049898,0.08707248312799999,0.036250855189,0.015738466966,0.0042510372409999995,0.001089948248,1,21,San Diego State,81.72,West,11,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.41739274612300004,0.067048774058,0.0252087729,0.008720143807,0.00350141565,0.001089291618,1,2306,Kansas State,81.48,South,9,68.7%,3.8%,1.9%,0.6%,0.3%,0.1%
mens,2018-03-12,0,1.0,0.580447461946,0.11450205421700001,0.031609331512,0.010767111327,0.002920398316,0.000993282112,1,227,Rhode Island,83.07,Midwest,7,60.1%,4.5%,2.0%,0.6%,0.3%,0.1%
mens,2018-03-12,0,1.0,0.419552538054,0.068316895883,0.020474513478,0.007461824745999999,0.0023036408249999998,0.0008728197220000001,1,201,Oklahoma,82.1,Midwest,10,20.9%,4.8%,0.6%,0.4%,0.2%,0.1%
mens,2018-03-12,1,0.54200135414,0.21100809588,0.08527334943,0.026018024770999997,0.005773813826,0.0020638072390000003,0.000842120785,1,26,UCLA,83.22,East,11b,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.293911987878,0.079883345274,0.025511618452,0.00865802907,0.002657090904,0.0007686672049999999,1,142,Missouri,78.49,West,8,66.4%,7.5%,1.4%,0.5%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.406830222433,0.047153201353,0.016884386399,0.006094529846,0.001955303249,0.0007275817579999999,1,333,Alabama,82.2,East,9,64.7%,15.2%,11.2%,4.2%,1.4%,0.8%
mens,2018-03-12,0,1.0,0.401905842821,0.13850058510399998,0.036761023844,0.008437717848000001,0.002792488049,0.000713717078,1,2350,Loyola (IL),81.28,South,11,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2018-03-12,0,1.0,0.242941356787,0.07812505065,0.018677027176,0.006951217225,0.002492699815,0.000690854077,1,2166,Davidson,81.9,South,12,30.2%,3.6%,1.1%,0.2%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.368439336436,0.06772949220800001,0.034035043278,0.00776269123,0.00195010512,0.000621747829,1,152,North Carolina State,81.74,Midwest,9,38.0%,5.7%,1.2%,0.4%,0.1%,0.1%
mens,2018-03-12,0,1.0,0.403987426581,0.070934591786,0.025019765477,0.005472130476,0.001988422798,0.000558540146,1,2440,Nevada,81.82,South,7,62.0%,12.2%,3.8%,1.0%,0.2%,0.1%
mens,2018-03-12,1,0.58775842369,0.270801265337,0.059450272303,0.016116923045000002,0.005653627322,0.001558222163,0.0005371528959999999,1,183,Syracuse,81.86,Midwest,11b,56.8%,6.4%,1.5%,0.3%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.417306912377,0.076030278229,0.022828858225,0.006800922181000001,0.0017313103950000002,0.000419719733,1,2507,Providence,81.27,West,10,40.3%,5.7%,1.2%,0.3%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.380189942562,0.17990041058400003,0.032578078442,0.005894324253,0.0013290500310000001,0.00038647394999999997,1,166,New Mexico State,79.79,Midwest,12,39.9%,4.9%,1.2%,0.4%,0.2%,0.1%
mens,2018-03-12,1,0.41224157630999997,0.155660931742,0.027312726348999998,0.007500272008,0.0026590119939999997,0.000816034232,0.000307666298,1,9,Arizona State,81.26,Midwest,11a,56.8%,6.4%,1.5%,0.3%,0.2%,0.1%
mens,2018-03-12,1,0.45799864586000005,0.13021747159299998,0.040753178322999996,0.012558070697,0.0028145517699999997,0.000748634097,0.000236914415,1,179,St. Bonaventure,80.26,East,11a,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.234299133062,0.037311698739,0.009733180386,0.002317933621,0.00046650804000000003,9.051631600000001e-05,1,2571,South Dakota State,78.07,West,12,25.1%,2.8%,0.5%,0.3%,0.1%,0.1%
mens,2018-03-12,0,1.0,0.15178906195800002,0.037861877965,0.0058182187360000005,0.001494396622,0.00040914361799999997,8.6536836e-05,1,2084,Buffalo,79.07,South,13,5.6%,1.7%,0.4%,0.1%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.16405165990599999,0.040099355906,0.004677372798,0.001229665161,0.00028620873599999997,8.0572252e-05,1,93,Murray State,78.93,East,12,33.6%,4.5%,1.2%,0.2%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.0829910009,0.025230397868,0.005993569989999999,0.0013047435589999999,0.000259280519,4.9704849000000006e-05,1,2430,North Carolina-Greensboro,78.03,West,13,2.1%,1.0%,0.4%,0.1%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.077242999526,0.026527344635000002,0.004351499193,0.000995202832,0.000175814323,4.1368788e-05,1,2083,Bucknell,78.25,Midwest,14,3.3%,1.5%,0.4%,0.1%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.067367725041,0.022884168987,0.0068120634829999995,0.001241942882,0.000237820926,3.5355941e-05,1,2247,Georgia State,75.99,South,15,5.9%,1.8%,0.7%,0.2%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.106860925942,0.023256104769000002,0.004740783781,0.001077616549,0.00017763730700000001,2.8499137e-05,1,149,Montana,76.79,West,14,2.6%,1.1%,0.4%,0.1%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.201838963824,0.053027093135,0.006590801565,0.000825180626,0.00012199359099999999,2.4512660999999997e-05,1,232,College of Charleston,76.44,Midwest,13,2.9%,1.3%,0.3%,0.1%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.045863755026,0.01026655054,0.002855816085,0.000315428513,3.9278771e-05,6.762241e-06,1,219,Pennsylvania,75.55,Midwest,16,23.6%,3.4%,0.8%,0.3%,0.1%,0.1%
mens,2018-03-12,0,1.0,0.09092058783700001,0.014706027184,0.00118956183,0.000226919409,3.4097589e-05,6.47709e-06,1,276,Marshall,75.58,East,13,11.1%,2.7%,0.4%,0.1%,0.0%,0.0%
mens,2018-03-12,0,1.0,0.106432566438,0.021509995121,0.002343907214,0.00018899364300000002,3.1227818e-05,6.468439e-06,1,2617,Stephen F. Austin,74.78,East,14,3.6%,1.5%,0.4%,0.2%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.09295512742,0.020065226414999998,0.002520033144,0.000275277296,4.4881976e-05,5.697667e-06,1,2750,Wright State,74.31,South,14,3.6%,1.4%,0.4%,0.2%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.04193847637,0.010721553923,0.0011355991259999999,0.000168384665,1.9149717e-05,3.0354680000000004e-06,1,314,Iona,74.79,Midwest,15,2.9%,1.3%,0.6%,0.1%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.035229917215999995,0.0068634863580000005,0.000735069712,8.4224613e-05,9.020078e-06,9.56169e-07,1,288,Lipscomb,72.45,West,15,10.9%,1.4%,0.7%,0.2%,0.1%,0.0%
mens,2018-03-12,0,1.0,0.021460514732,0.0033505658390000003,0.000324074471,3.1534364e-05,3.323759e-06,2.74883e-07,1,2378,Maryland-Baltimore County,71.36,South,16,1.3%,0.7%,0.5%,0.3%,0.1%,0.1%
mens,2018-03-12,1,0.6650221749399999,0.011199506923,0.001736498325,0.00017533324,1.9426395e-05,1.680504e-06,1.90808e-07,1,2515,Radford,70.89,East,16b,1.7%,0.8%,0.5%,0.4%,0.2%,0.1%
mens,2018-03-12,0,1.0,0.022489471592,0.002119421074,0.00021948675,1.0492914e-05,9.75485e-07,1.18562e-07,1,2239,Cal State Fullerton,71.88,East,15,5.1%,1.6%,0.6%,0.2%,0.1%,0.0%
mens,2018-03-12,1,0.576082648421,0.0144534648,0.001292312938,8.1225722e-05,5.8327440000000004e-06,4.77179e-07,3.8955e-08,1,2640,Texas Southern,67.93,West,16b,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2018-03-12,1,0.33497782505999996,0.003492870013,0.00035551730900000003,2.9659122000000002e-05,2.733406e-06,1.53758e-07,1.1569000000000001e-08,1,2341,Long Island University,67.64,East,16a,1.7%,0.8%,0.5%,0.4%,0.2%,0.1%
mens,2018-03-12,1,0.42391735157899996,0.007727025439000001,0.00051258808,2.002561e-05,8.998569999999999e-07,3.8994e-08,1.708e-09,1,2428,North Carolina Central,65.3,West,16a,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,1.0,1.0,0.54905815047,1,344,Mississippi State,103.03,Kansas City,1,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,1.0,1.0,0.45094184953,1,87,Notre Dame,100.65,Spokane,1,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,41,Connecticut,114.8,Albany,1,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,97,Louisville,102.19,Lexington,1,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2579,South Carolina,94.52,Albany,2,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2483,Oregon,98.63,Spokane,2,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,204,Oregon State,93.97,Lexington,6,80.3%,26.1%,11.2%,2.2%,0.9%,0.4%
womens,2018-03-30,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,26,UCLA,94.79,Kansas City,3,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,91.23,Albany,5,88.9%,31.6%,1.3%,0.5%,0.3%,0.1%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,86.02,Albany,11,0.7%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,88.07,Spokane,4,95.5%,65.6%,5.1%,2.5%,0.4%,0.2%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2117,Central Michigan,84.33,Spokane,11,21.7%,5.3%,1.8%,0.4%,0.2%,0.1%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,24,Stanford,91.35,Lexington,4,95.4%,67.6%,6.0%,2.9%,1.1%,0.4%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,239,Baylor,105.35,Lexington,2,98.6%,90.5%,56.6%,11.2%,3.8%,1.1%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,152,North Carolina State,89.79,Kansas City,4,91.4%,50.6%,4.7%,1.1%,0.4%,0.2%
womens,2018-03-30,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,251,Texas,98.29,Kansas City,2,99.0%,94.7%,65.2%,13.9%,5.3%,1.5%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2514,Quinnipiac,80.93,Albany,9,14.5%,1.8%,0.3%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,85.36,Albany,4,93.3%,60.3%,1.7%,0.8%,0.4%,0.2%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,94.07,Albany,3,97.8%,76.5%,24.3%,1.8%,0.7%,0.3%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,81.93,Albany,10,8.6%,1.5%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,82.13,Spokane,9,32.7%,2.1%,0.5%,0.2%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,305,DePaul,90.34,Spokane,5,76.9%,25.4%,2.1%,0.7%,0.2%,0.1%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,194,Ohio State,95.38,Spokane,3,97.2%,73.3%,32.6%,8.3%,1.3%,0.6%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,85.01,Spokane,10,22.3%,2.0%,0.4%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,87.81,Lexington,8,59.8%,2.7%,0.4%,0.2%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,79.92,Lexington,12,11.1%,1.5%,0.4%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2633,Tennessee,92.85,Lexington,3,97.3%,70.4%,28.3%,5.0%,1.5%,0.4%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,87.16,Lexington,7,71.0%,7.4%,1.8%,0.4%,0.2%,0.1%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,87.72,Kansas City,9,0.6%,0.4%,0.3%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,91.29,Kansas City,5,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,81.67,Kansas City,11,36.7%,1.2%,0.6%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,Arizona State,87.97,Kansas City,7,70.5%,5.4%,0.9%,0.2%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2598,Saint Francis (PA),67.54,Albany,16,0.5%,0.3%,0.2%,0.3%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.59,Albany,8,23.1%,0.8%,0.4%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,79.98,Albany,12,19.7%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2382,Mercer,78.69,Albany,13,6.7%,1.3%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,South Florida,88.61,Albany,6,85.5%,28.7%,2.5%,0.3%,0.2%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,73.64,Albany,14,1.0%,0.5%,0.1%,0.0%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.11,Albany,7,77.7%,6.7%,2.5%,0.3%,0.2%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,65.27,Albany,15,2.7%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2463,Cal State Northridge,66.59,Spokane,16,29.5%,2.0%,0.5%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,84.23,Spokane,8,67.4%,1.8%,0.9%,0.4%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201,Oklahoma,85.7,Spokane,12,63.3%,6.1%,0.7%,0.3%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2181,Drake,79.56,Spokane,13,2.2%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,Louisiana State,83.37,Spokane,6,78.3%,20.6%,6.7%,1.1%,0.2%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,75.17,Spokane,14,1.0%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,88.23,Spokane,7,74.6%,8.0%,2.0%,0.5%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2547,Seattle,65.92,Spokane,15,2.8%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,Boise State,72.44,Lexington,16,40.2%,1.4%,0.6%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,79.88,Lexington,9,29.0%,0.4%,0.4%,0.2%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,142,Missouri,87.15,Lexington,5,90.2%,45.6%,3.2%,1.0%,0.4%,0.2%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,81.47,Lexington,13,34.6%,2.7%,0.5%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98,Western Kentucky,79.3,Lexington,11,4.6%,2.6%,0.5%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2335,Liberty,69.68,Lexington,14,1.4%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2458,Northern Colorado,76.66,Lexington,10,9.8%,2.0%,0.4%,0.2%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2755,Grambling,60.58,Lexington,15,4.5%,0.4%,0.4%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2447,Nicholls State,62.81,Kansas City,16,25.4%,1.7%,0.3%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,Syracuse,83.57,Kansas City,8,18.7%,3.2%,0.7%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.84,Kansas City,12,65.4%,3.3%,0.8%,0.2%,0.1%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2210,Elon,79.75,Kansas City,13,16.3%,1.1%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,85.55,Kansas City,6,81.3%,15.2%,3.3%,0.4%,0.2%,0.1%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,American,71.55,Kansas City,14,4.1%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158,Nebraska,79.79,Kansas City,10,0.6%,0.3%,0.4%,0.1%,0.0%,0.0%
womens,2018-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,Maine,73.34,Kansas City,15,1.6%,0.7%,0.1%,0.1%,0.0%,0.0%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,1.0,0.889423550376,0.751423143478,1,41,Connecticut,114.8,Albany,1,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,1.0,0.536600323922,0.112894081419,1,97,Louisville,102.19,Lexington,1,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,1.0,0.463399676078,0.086593710058,1,344,Mississippi State,102.41,Kansas City,1,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,1.0,0.11057644962400001,0.049089065046,1,87,Notre Dame,99.76,Spokane,1,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2579,South Carolina,94.52,Albany,2,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2483,Oregon,98.63,Spokane,2,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,204,Oregon State,93.97,Lexington,6,80.3%,26.1%,11.2%,2.2%,0.9%,0.4%
womens,2018-03-26,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,26,UCLA,94.79,Kansas City,3,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2018-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,91.23,Albany,5,88.9%,31.6%,1.3%,0.5%,0.3%,0.1%
womens,2018-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,86.02,Albany,11,0.7%,1.0%,0.2%,0.1%,0.1%,0.0%
