gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-03-18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-03-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-19,0,1.0,1.0,1.0,0.656168111622,0.458960009577,0.310524705499,0.181821428443,1,2250,Gonzaga,93.93,West,1
mens,2017-03-19,0,1.0,1.0,1.0,0.696751085843,0.529246886506,0.286310656572,0.15260203145,1,2305,Kansas,92.78,Midwest,1
mens,2017-03-19,0,1.0,1.0,1.0,0.676173718908,0.397263805206,0.216468407753,0.111677832323,1,96,Kentucky,92.52,South,2
mens,2017-03-19,0,1.0,1.0,1.0,0.679491907719,0.343275751736,0.179634341723,0.089176047223,1,153,North Carolina,92.11,South,1
mens,2017-03-19,0,1.0,1.0,1.0,0.676927266029,0.257991579764,0.162769533624,0.087988254715,1,12,Arizona,90.11,West,2
mens,2017-03-19,0,1.0,1.0,1.0,0.543787372139,0.337907558309,0.134778372451,0.062348095994,1,57,Florida,90.71,East,4
mens,2017-03-19,0,1.0,1.0,1.0,0.343831888378,0.200535856249,0.119723716044,0.060870311742,1,277,West Virginia,91.72,West,4
mens,2017-03-19,0,1.0,1.0,1.0,0.456212627861,0.268334888061,0.101619986125,0.045066760112,1,275,Wisconsin,89.59,East,8
mens,2017-03-19,0,1.0,1.0,1.0,0.323826281092,0.143739558024,0.080058605074,0.042178259953,1,26,UCLA,90.0,South,3
mens,2017-03-19,0,1.0,1.0,1.0,0.562116141409,0.232936382732,0.089710235729,0.04033385669,1,239,Baylor,89.01,East,3
mens,2017-03-19,0,1.0,1.0,1.0,0.303248914157,0.187543117412,0.081586308763,0.035794731046,1,2509,Purdue,89.55,Midwest,4
mens,2017-03-19,0,1.0,1.0,1.0,0.566105878248,0.170567482102,0.064965573011,0.025346419598,1,130,Michigan,88.3,Midwest,7
mens,2017-03-19,0,1.0,1.0,1.0,0.433894121752,0.11264251398,0.046318462928,0.019334548188,1,2483,Oregon,87.88,Midwest,3
mens,2017-03-19,0,1.0,1.0,1.0,0.320508092281,0.115720885034,0.044657644177,0.016698153913,1,2086,Butler,87.33,South,4
mens,2017-03-19,0,1.0,1.0,1.0,0.437883858591,0.160821170899,0.043817169981,0.014794889084,1,2579,South Carolina,86.55,East,7
mens,2017-03-19,0,1.0,1.0,1.0,0.323072733971,0.08251255441,0.037056280548,0.013968379529,1,2752,Xavier,87.25,West,11
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,95.34,East,1
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,90.57,East,5
mens,2017-03-19,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,83.71,East,11b
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,150,Duke,92.49,East,2
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,Northwestern,84.13,West,8
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,87.5,West,5
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,87.57,West,3
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8,Arkansas,84.86,South,8
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.93,South,10
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-03-19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-23,0,1.0,1.0,1.0,1.0,0.783583137522,0.50636791403,0.267213545428,1,2250,Gonzaga,94.16,West,1
mens,2017-03-23,0,1.0,1.0,1.0,1.0,0.822252438814,0.464439487408,0.265791174911,1,2305,Kansas,94.2,Midwest,1
mens,2017-03-23,0,1.0,1.0,1.0,0.676173718908,0.397263805206,0.194792846761,0.105134197372,1,96,Kentucky,92.52,South,2
mens,2017-03-23,0,1.0,1.0,1.0,0.679491907719,0.343275751736,0.160883944159,0.083719170503,1,153,North Carolina,92.11,South,1
mens,2017-03-23,0,1.0,1.0,1.0,0.543787372139,0.337907558309,0.145872396986,0.062968535721,1,57,Florida,90.71,East,4
mens,2017-03-23,0,1.0,1.0,1.0,0.456212627861,0.268334888061,0.110393796714,0.045577326926,1,275,Wisconsin,89.59,East,8
mens,2017-03-23,0,1.0,1.0,1.0,0.562116141409,0.232936382732,0.097339418436,0.040772614022,1,239,Baylor,89.01,East,3
mens,2017-03-23,0,1.0,1.0,1.0,0.323826281092,0.143739558024,0.072233786373,0.039768185733,1,26,UCLA,90.0,South,3
mens,2017-03-23,0,1.0,1.0,1.0,1.0,0.216416862478,0.091392047837,0.030075955292,1,2752,Xavier,88.13,West,11
mens,2017-03-23,0,1.0,1.0,1.0,1.0,0.177747561186,0.068811265979,0.028477456537,1,2483,Oregon,88.44,Midwest,3
mens,2017-03-23,0,1.0,1.0,1.0,0.320508092281,0.115720885034,0.03883866932,0.015401410802,1,2086,Butler,87.33,South,4
mens,2017-03-23,0,1.0,1.0,1.0,0.437883858591,0.160821170899,0.048634425998,0.015100426756,1,2579,South Carolina,86.55,East,7
mens,2017-03-23,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,277,West Virginia,92.27,West,4
mens,2017-03-23,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,12,Arizona,90.25,West,2
mens,2017-03-23,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-23,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,95.34,East,1
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,90.57,East,5
mens,2017-03-23,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,83.71,East,11b
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,150,Duke,92.49,East,2
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,Northwestern,84.13,West,8
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,87.5,West,5
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,87.57,West,3
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8,Arkansas,84.86,South,8
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.93,South,10
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,76.47,Midwest,14
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,82.05,East,11a
mens,2017-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.783583137522,0.515602829824,0.269254398583,1,2250,Gonzaga,94.16,West,1
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.822252438814,0.453686681311,0.26213274126,1,2305,Kansas,94.2,Midwest,1
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.560509293221,0.277906110202,0.152547409308,1,96,Kentucky,93.35,South,2
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.592792165477,0.25204640354,0.106145105173,1,57,Florida,91.56,East,4
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.439490706779,0.202094675622,0.104455337588,1,153,North Carolina,92.5,South,1
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.407207834523,0.138258896,0.047181616459,1,2579,South Carolina,88.98,East,7
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.216416862478,0.094091870636,0.030448202726,1,2752,Xavier,88.13,West,11
mens,2017-03-24,0,1.0,1.0,1.0,1.0,0.177747561186,0.066312532865,0.027835188903,1,2483,Oregon,88.44,Midwest,3
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,90.02,East,8
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,239,Baylor,89.34,East,3
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,277,West Virginia,92.27,West,4
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,12,Arizona,90.25,West,2
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2086,Butler,87.91,South,4
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,26,UCLA,90.26,South,3
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-24,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,222,Villanova,95.34,East,1
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,258,Virginia,90.57,East,5
mens,2017-03-24,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,83.71,East,11b
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,150,Duke,92.49,East,2
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,Northwestern,84.13,West,8
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,87.5,West,5
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,52,Florida State,87.57,West,3
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8,Arkansas,84.86,South,8
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.93,South,10
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,81.0,East,12
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,76.53,East,14
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269,Marquette,83.74,East,10
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,74.44,East,15
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,80.67,West,12
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2083,Bucknell,78.86,West,13
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,82.86,West,6
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,North Dakota,73.42,West,15
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,Minnesota,81.59,South,5
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2737,Winthrop,76.43,South,13
mens,2017-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2309,Kent State,75.31,South,14
mens,2017-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,83.43,South,7
